"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"CYIENT","Cyient Limited","EQ","Dividend-15%","5","11-Jul-2005","-","13-Jul-2005","21-Jul-2005"
"BALRAMCHIN","Balrampur Chini Mills Limited","EQ","Agm/Dividend-160%","1","11-Jul-2005","-","13-Jul-2005","22-Jul-2005"
"ZENSARTECH","Zensar Technologies Limited","EQ","Agm/Dividend-23%","2","11-Jul-2005","-","13-Jul-2005","23-Jul-2005"
"BERGEPAINT","Berger Paints (I) Limited","EQ","Agm/Dividend-35%","1","11-Jul-2005","-","13-Jul-2005","27-Jul-2005"
"TATAPOWER","Tata Power Company Limited","EQ","Agm/Dividend-75%","1","12-Jul-2005","-","14-Jul-2005","04-Aug-2005"
"SESHAPAPER","Seshasayee Paper and Boards Limited","EQ","Dividend-18%","2","12-Jul-2005","-","14-Jul-2005","30-Jul-2005"
"SREINFRA","SREI Infrastructure Finance Limited","EQ","Dividend-15%","10","12-Jul-2005","-","14-Jul-2005","22-Jul-2005"
"WINSOMEDJ","Winsome Diamonds and Jewellery Limited","EQ","Agm/Dividend-12%","10","12-Jul-2005","-","14-Jul-2005","23-Jul-2005"
"SHREYAS","Shreyas Shipping & Logistics Limited","EQ","Agm/Dividend-13%","10","12-Jul-2005","-","14-Jul-2005","21-Jul-2005"
"LUMAXAUTO","Lumax Automotive Systems Limited","EQ","Agm/Dividend-12%","10","12-Jul-2005","-","14-Jul-2005","01-Aug-2005"
"ELGIEQUIP","Elgi Equipments Limited","EQ","Dividend-60%","1","13-Jul-2005","-","15-Jul-2005","23-Jul-2005"
"ORCHIDPHAR","Orchid Pharma Limited","EQ","Agm/Dividend-40%","10","13-Jul-2005","-","15-Jul-2005","18-Jul-2005"
"KPIL","Kalpataru Projects International Limited","EQ","Agm/Dividend-50%","2","13-Jul-2005","-","15-Jul-2005","30-Jul-2005"
"BSOFT","BIRLASOFT LIMITED","EQ","Agm/Dividend-35%","2","13-Jul-2005","-","15-Jul-2005","19-Jul-2005"
"RCF","Rashtriya Chemicals and Fertilizers Limited","EQ","Dividend-14%","10","13-Jul-2005","-","15-Jul-2005","26-Jul-2005"
"TUBEINVEST","Tube Investments of India Limited","EQ","Agm/Dividend-70%","2","13-Jul-2005","-","15-Jul-2005","29-Jul-2005"
"SUNDARMFIN","Sundaram Finance Limited","EQ","Agm/Dividend-15%","10","13-Jul-2005","-","15-Jul-2005","28-Jul-2005"
"LINDEINDIA","Linde India Limited","EQ","Agm/ Dividend-15%","10","13-Jul-2005","-","15-Jul-2005","25-Jul-2005"
"AZTECSOFT","Aztecsoft Limited","EQ","Agm/Dividend-10%","3","13-Jul-2005","-","15-Jul-2005","29-Jul-2005"
"VISAKAIND","Visaka Industries Limited","EQ","Agm/Dividend-20%","2","13-Jul-2005","-","15-Jul-2005","16-Jul-2005"
"VISHALEXPO","Vishal Exports Overseas Limited","EQ","Agm/Dividend-40%","1","14-Jul-2005","-","18-Jul-2005","25-Jul-2005"
"SATYAMCOMP","Satyam Computer Services Limited","EQ","Agm/ Dividend-150%","2","14-Jul-2005","-","18-Jul-2005","22-Jul-2005"
"SANGAMIND","Sangam (India) Limited","EQ","Agm/Dividend-11%","10","14-Jul-2005","-","16-Jul-2005","26-Jul-2005"
"GRAPHITE","Graphite India Limited","EQ","Agm/Dividend-45%         Bc Dates Revised","2","14-Jul-2005","-","18-Jul-2005","28-Jul-2005"
"PATSPINLTD","Patspin India Limited","EQ","Agm/Dividend-6%","10","14-Jul-2005","-","18-Jul-2005","29-Jul-2005"
"KANORICHEM","Kanoria Chemicals & Industries Limited","EQ","Agm/Dividend-30%","5","14-Jul-2005","-","16-Jul-2005","28-Jul-2005"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Agm/Dividend-10%","1","14-Jul-2005","-","16-Jul-2005","23-Jul-2005"
"CREWBOS","Crew B.O.S. Products Limited","EQ","Agm/Dividend-10%         Bc Revised","10","14-Jul-2005","-","16-Jul-2005","20-Jul-2005"
"HIL","HIL Limited","EQ","Agm/Dividend-25%","10","14-Jul-2005","-","16-Jul-2005","29-Jul-2005"
"RANEBRAKE","Rane Brake Linings Limited","EQ","Dividend-30%","10","14-Jul-2005","-","16-Jul-2005","22-Jul-2005"
"RANEHOLDIN","Rane Holdings Limited","EQ","Dividend-25%","10","14-Jul-2005","-","16-Jul-2005","20-Jul-2005"
"UNICHEMLAB","Unichem Laboratories Limited","EQ","Agm/Dividend-70%","2","14-Jul-2005","-","18-Jul-2005","22-Jul-2005"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ","Dividend-30%","2","14-Jul-2005","-","21-Jul-2005","30-Jul-2005"
"USHAMART","Usha Martin Limited","EQ","Agm/Dividend-30%","1","14-Jul-2005","-","18-Jul-2005","27-Jul-2005"
"THERMAX","Thermax Limited","EQ","Agm/ Dividend-120%","2","14-Jul-2005","-","16-Jul-2005","26-Jul-2005"
"REVL","Rane Engine Valves Limited","EQ","Dividend-30%","10","14-Jul-2005","-","16-Jul-2005","23-Jul-2005"
"IVP","IVP Limited","EQ","Dividend-Rs.2.20per Share","10","14-Jul-2005","-","18-Jul-2005","23-Jul-2005"
"CESC","CESC Limited","EQ","Agm/Dividend-25%","1","14-Jul-2005","-","18-Jul-2005","29-Jul-2005"
"ZYDUSLIFE","Zydus Lifesciences Limited","EQ","Agm/ Dividend-120%","1","14-Jul-2005","-","18-Jul-2005","26-Jul-2005"
"CLARIANT","Clariant (India) Limited","EQ","Dividend-60%","10","14-Jul-2005","-","18-Jul-2005","27-Jul-2005"
"PCBL","PCBL LIMITED","EQ","Agm/Dividend-15%","1","14-Jul-2005","-","18-Jul-2005","29-Jul-2005"
"PHOENIXLL","Phoenix Lamps Limited","EQ","Agm/ Dividend-15%","10","14-Jul-2005","-","16-Jul-2005","28-Jul-2005"
"PONNIERODE","Ponni Sugars (Erode) Limited","EQ","Agm/Dividend-10%","10","14-Jul-2005","-","16-Jul-2005","22-Jul-2005"
"EIDPARRY","EID Parry India Limited","EQ","Agm/Dividend-125%","1","14-Jul-2005","-","16-Jul-2005","23-Jul-2005"
"LUPIN","Lupin Limited","EQ","Agm/Dividend-65%","2","15-Jul-2005","-","19-Jul-2005","20-Jul-2005"
"CUMMINSIND","Cummins India Limited","EQ","Agm/Dividend-100%","2","15-Jul-2005","-","19-Jul-2005","22-Jul-2005"
"NAVA","NAVA LIMITED","EQ","Agm/Dividend-100%","2","15-Jul-2005","-","19-Jul-2005","27-Jul-2005"
"KANSAINER","Kansai Nerolac Paints Limited","EQ","Agm/Dividend-115%","1","15-Jul-2005","-","19-Jul-2005","28-Jul-2005"
"ORIENTHOT","Oriental Hotels Limited","EQ","Agm/Dividend-55%","1","15-Jul-2005","-","19-Jul-2005","26-Jul-2005"
"KOTAKBANK","Kotak Mahindra Bank Limited","EQ","Agm/Dividend-12.5%","5","15-Jul-2005","-","19-Jul-2005","26-Jul-2005"
"ETCNET","ETC Networks Limited","EQ","Agm/Dividend-10%","10","15-Jul-2005","-","19-Jul-2005","22-Jul-2005"
"TORRENTSEC","Torrent Power SEC Limited","EQ","Dividend-36%","10","15-Jul-2005","-","19-Jul-2005","29-Jul-2005"
"TIL","TIL Limited","EQ","Agm/ Dividend-12.5%","10","15-Jul-2005","-","19-Jul-2005","20-Jul-2005"
"GODREJIND","Godrej Industries Limited","EQ","Dividend-Rs.4/- Per Share","1","15-Jul-2005","-","19-Jul-2005","26-Jul-2005"
"EXCELINDUS","Excel Industries Limited","EQ","Agm/Dividend-10%","5","15-Jul-2005","-","19-Jul-2005","29-Jul-2005"
"DHFL","Dewan Housing Finance Corporation Limited","EQ","Dividend-20%","10","15-Jul-2005","-","19-Jul-2005","25-Jul-2005"
"PRICOL","Pricol Limited","EQ","Agm/Dividend-100%","1","18-Jul-2005","-","20-Jul-2005","05-Aug-2005"
"HONDAPOWER","Honda India Power Products Limited","EQ","Agm/Dividend-30%","10","18-Jul-2005","-","20-Jul-2005","26-Jul-2005"
"PREMIER","Premier Limited","EQ","Agm/Dividend-15%","10","18-Jul-2005","-","20-Jul-2005","29-Jul-2005"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","EQ","Agm/Dividend-50%","2","18-Jul-2005","-","20-Jul-2005","26-Jul-2005"
"EXCELCROP","Excel Crop Care Limited","EQ","Agm/Dividend-75%         Purpose Revised","5","18-Jul-2005","-","20-Jul-2005","27-Jul-2005"
"TEXINFRA","Texmaco Infrastructure & Holdings Limited","EQ","Agm/Dividend-20%","1","18-Jul-2005","-","20-Jul-2005","26-Jul-2005"
"CUB","City Union Bank Limited","EQ","Agm/Dividend-40%","1","19-Jul-2005","-","21-Jul-2005","01-Aug-2005"
"APCOTEXIND","Apcotex Industries Limited","EQ","Dividend-18%","2","19-Jul-2005","-","21-Jul-2005","28-Jul-2005"
"GEORGWILIM","Williamson Tea Assam Limited","EQ","Agm/Dividend-40%","10","19-Jul-2005","-","21-Jul-2005","29-Jul-2005"
"HEROMOTOCO","Hero MotoCorp Limited","EQ","Agm/Dividend-1000%","2","20-Jul-2005","-","22-Jul-2005","27-Jul-2005"
"SMARTLINK","Smartlink Holdings Limited","EQ","Dividend-80%","2","20-Jul-2005","-","22-Jul-2005","28-Jul-2005"
"ASAHIINDIA","Asahi India Glass Limited","EQ","Agm/Dividend-150%","1","20-Jul-2005","-","22-Jul-2005","26-Jul-2005"
"SUBEX","Subex Limited","EQ","Agm/Dividend-20%","10","20-Jul-2005","-","22-Jul-2005","28-Jul-2005"
"TORRENTAEC","Torrent Power AEC Limited","EQ","Agm/Dividend-30%","10","20-Jul-2005","-","22-Jul-2005","30-Jul-2005"
"VENKEYS","Venky's (India) Limited","EQ","Agm/Dividend-35%","10","20-Jul-2005","-","22-Jul-2005","28-Jul-2005"
"NCC","NCC Limited","EQ","Agm/Dividend - 60%","2","21-Jul-2005","-","25-Jul-2005","30-Jul-2005"
"SAKSOFT","Saksoft Limited","EQ","Agm/Dividend-10%","1","21-Jul-2005","-","25-Jul-2005","28-Jul-2005"
"TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","EQ","Agm/Dividend-100%","1","21-Jul-2005","-","23-Jul-2005","09-Aug-2005"
"TAJGVK","Taj GVK Hotels & Resorts Limited","EQ","Agm/ Dividend-45%","2","21-Jul-2005","-","23-Jul-2005","28-Jul-2005"
"EXIDEIND","Exide Industries Limited","EQ","Agm/Dividend-25%","1","21-Jul-2005","-","23-Jul-2005","29-Jul-2005"
"SIRPAPER","The Sirpur Paper Mills Limited","EQ","Agm/Dividend-50%","10","21-Jul-2005","-","23-Jul-2005","30-Jul-2005"
"INDIANHUME","Indian Hume Pipe Company Limited","EQ","Agm/Dividend-50%","2","21-Jul-2005","-","25-Jul-2005","29-Jul-2005"
"POONAWALLA","Poonawalla Fincorp Limited","EQ","Agm/Dividend-15%","2","21-Jul-2005","-","23-Jul-2005","29-Jul-2005"
"VSTIND","VST Industries Limited","EQ","Dividend-12.50 Per Share","10","22-Jul-2005","-","26-Jul-2005","28-Jul-2005"
"IGARASHI","Igarashi Motors India Limited","EQ","Agm/Dividend-15%","10","22-Jul-2005","-","26-Jul-2005","28-Jul-2005"
"BASF","BASF India Limited","EQ","Agm/Dividend-60%","10","22-Jul-2005","-","26-Jul-2005","05-Aug-2005"
"JYOTISTRUC","Jyoti Structures Limited","EQ","Agm/Dividend-12%","2","25-Jul-2005","-","27-Jul-2005","03-Aug-2005"
"SUPRAJIT","Suprajit Engineering Limited","EQ","Agm/Dividend-20%","1","25-Jul-2005","-","27-Jul-2005","28-Jul-2005"
"IFGLREFRAC","IFGL Refractories Limited","EQ","Agm/ Dividend-15%","10","25-Jul-2005","-","27-Jul-2005","02-Aug-2005"
"GEOJITFSL","Geojit Financial Services Limited","EQ","Agm/Dividend-20%","1","25-Jul-2005","-","27-Jul-2005","29-Jul-2005"
"GREENPLY","Greenply Industries Limited","EQ","Agm/Dividend-10%","1","25-Jul-2005","-","27-Jul-2005","29-Jul-2005"
"CANBK","Canara Bank","EQ","Agm/Dividend-30%","2","26-Jul-2005","-","28-Jul-2005","04-Aug-2005"
"MRO-TEK","MRO-TEK Realty Limited","EQ","Agm/Dividend-25%","5","26-Jul-2005","-","28-Jul-2005","10-Aug-2005"
"CYBERMEDIA","Cyber Media (India) Limited","EQ","Agm/Dividend-10%","10","26-Jul-2005","-","28-Jul-2005","04-Aug-2005"
"LICHSGFIN","LIC Housing Finance Limited","EQ","Agm/Dividend-50%","2","26-Jul-2005","-","28-Jul-2005","11-Aug-2005"
"TATAINFO","Infomedia India Limited","EQ","Agm/Dividend-80%","10","27-Jul-2005","-","29-Jul-2005","12-Aug-2005"
"AARTIDRUGS","Aarti Drugs Limited","EQ","Agm/Dividend-16%","10","27-Jul-2005","-","29-Jul-2005","06-Aug-2005"
"ELGIRUBBER","Elgi Rubber Company Limited","EQ","Agm/Dividend @ 60%","1","28-Jul-2005","-","01-Aug-2005","17-Aug-2005"
"TVSELECT","TVS Electronics Limited","EQ","Agm/Dividend-9%","10","28-Jul-2005","-","01-Aug-2005","08-Aug-2005"
"MOSERBAER","Moser-Baer (I) Limited","EQ","Dividend-10%","10","28-Jul-2005","-","01-Aug-2005","03-Aug-2005"
"ASIANHOTEL","Asian Hotels Limited","EQ","Agm/Dividend-60%","10","29-Jul-2005","-","02-Aug-2005","06-Aug-2005"
"JAYBARMARU","Jay Bharat Maruti Limited","EQ","Dividend-35%","2","29-Jul-2005","-","02-Aug-2005","04-Aug-2005"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","EQ","Agm/Dividend-40%","5","29-Jul-2005","-","02-Aug-2005","11-Aug-2005"
"GNFC","Gujarat Narmada Valley Fertilizers and Chemicals Limited","EQ","Dividend-37.50%","10","29-Jul-2005","-","02-Aug-2005","12-Aug-2005"
"GOKEX","Gokaldas Exports Limited","EQ","Agm/Dividend-20%","5","29-Jul-2005","-","02-Aug-2005","10-Aug-2005"
"GEODESIC","Geodesic Limited","EQ","Agm/Dividend-10%","2","29-Jul-2005","-","02-Aug-2005","09-Aug-2005"
"RAMCOIND","Ramco Industries Limited","EQ","Agm/Dividend-40%","1","01-Aug-2005","-","03-Aug-2005","10-Aug-2005"
"VTL","Vardhman Textiles Limited","EQ","Dividend-45%","2","04-Aug-2005","-","06-Aug-2005","09-Aug-2005"
"VARDMNPOLY","Vardhman Polytex Limited","EQ","Dividend-42%","1","04-Aug-2005","-","06-Aug-2005","20-Aug-2005"
"ZANDUREALT","Zandu Realty Limited","EQ","Dividend-Rs50/- Per Share","100","04-Aug-2005","-","08-Aug-2005","13-Aug-2005"
"LGBROS","LG Balakrishnan & Bros Limited","EQ","Dividend-30%","1","04-Aug-2005","-","08-Aug-2005","22-Aug-2005"
"OFSS","Oracle Financial Services Software Limited","EQ","Agm/Dividend-100%","5","04-Aug-2005","-","08-Aug-2005","12-Aug-2005"
"ICICIBANK","ICICI Bank Limited","EQ","Agm/Dividend-85%","2","04-Aug-2005","-","06-Aug-2005","20-Aug-2005"
"KOJAMFIN","Kojam Fininvest Limited","EQ","Agm/Dividend-10%","10","04-Aug-2005","-","08-Aug-2005","16-Aug-2005"
"VHL","Vardhman Holdings Limited","EQ","Agm/Dividend-20%","10","04-Aug-2005","-","06-Aug-2005","27-Aug-2005"
"TATAINFOTE","Tata Infotech Limited","EQ","Agm/Dividend-80%","10","05-Aug-2005","-","09-Aug-2005","11-Aug-2005"
"RAJESHEXPO","Rajesh Exports Limited","EQ","Agm/Dividend-65%","1","05-Aug-2005","-","09-Aug-2005","13-Aug-2005"
"EICHERMOT","Eicher Motors Limited","EQ","Agm/Dividend-40%","1","05-Aug-2005","-","09-Aug-2005","17-Aug-2005"
"EICHER","Eicher Limited","EQ","Agm/Dividend-15%","10","05-Aug-2005","-","09-Aug-2005","17-Aug-2005"
"ADANIENT","Adani Enterprises Limited","EQ","Agm/Dividend-40%","1","05-Aug-2005","-","09-Aug-2005","11-Aug-2005"
"KLGSYSTEL","KLG Systel Limited","EQ","Agm/Dividend-15%","10","08-Aug-2005","-","10-Aug-2005","12-Aug-2005"
"ARE&M","Amara Raja Energy & Mobility Limited","EQ","Agm/Dividend-20%","1","09-Aug-2005","-","11-Aug-2005","13-Aug-2005"
"TNPL","Tamil Nadu Newsprint & Papers Limited","EQ","Agm/Dividend-27.5%","10","10-Aug-2005","-","12-Aug-2005","22-Aug-2005"
"BIRLACORPN","Birla Corporation Limited","EQ","Agm/Dividend-15%","10","10-Aug-2005","-","12-Aug-2005","26-Aug-2005"
"IGFLFERT","Indo Gulf Fertilisers Limited","EQ","Dividend-Rs.2.80/- Per Sh","10","10-Aug-2005","-","12-Aug-2005","19-Aug-2005"
"HIMATSEIDE","Himatsingka Seide Limited","EQ","Agm/Dividend-50%","5","11-Aug-2005","-","13-Aug-2005","27-Aug-2005"
"TVTODAY","TV Today Network Limited","EQ","Agm/Dividend-15%","5","11-Aug-2005","-","16-Aug-2005","25-Aug-2005"
"DIVISLAB","Divi's Laboratories Limited","EQ","Agm/Dividend-80%","2","11-Aug-2005","-","13-Aug-2005","22-Aug-2005"
"AGI","AGI Greenpac Limited","EQ","Agm/Dividend-55%","2","11-Aug-2005","-","16-Aug-2005","24-Aug-2005"
"DALMIASUG","Dalmia Bharat Sugar and Industries Limited","EQ","Agm / Dividend -50%","2","11-Aug-2005","-","16-Aug-2005","29-Aug-2005"
"ULTRACEMCO","UltraTech Cement Limited","EQ","Dividend-Re.0.75 Per Sh.","10","11-Aug-2005","-","13-Aug-2005","24-Aug-2005"
"IDBI","IDBI Bank Limited","EQ","Agm/Dividend-7.5%","10","11-Aug-2005","-","16-Aug-2005","18-Aug-2005"
"MOTHERSON","Samvardhana Motherson International Limited","EQ","Agm/Dividend-100%","1","11-Aug-2005","-","16-Aug-2005","20-Aug-2005"
"SAIL","Steel Authority of India Limited","EQ","Agm/Dividend-18%","10","11-Aug-2005","-","13-Aug-2005","01-Sep-2005"
"POLYPLEX","Polyplex Corporation Limited","EQ","Agm/Dividend-30%","10","11-Aug-2005","-","13-Aug-2005","16-Aug-2005"
"MUNJALSHOW","Munjal Showa Limited","EQ","Agm/Dividend-75%","2","11-Aug-2005","-","13-Aug-2005","30-Aug-2005"
"MRPL","Mangalore Refinery and Petrochemicals Limited","EQ","Dividend-10%","10","11-Aug-2005","-","13-Aug-2005","05-Sep-2005"
"CHENNPETRO","Chennai Petroleum Corporation Limited","EQ","Agm/Dividend-120%","10","11-Aug-2005","-","13-Aug-2005","24-Aug-2005"
"ZENITHCOMP","Zenith Computers Limited","EQ","Agm/Dividend-10%","10","12-Aug-2005","-","17-Aug-2005","31-Aug-2005"
"ZENITHINFO","Zenith Infotech Limited","EQ","Agm/Dividend-6%","10","12-Aug-2005","-","17-Aug-2005","31-Aug-2005"
"MONSANTO","Monsanto India Limited","EQ","Dividend-Rs13/- Per Share","10","12-Aug-2005","-","17-Aug-2005","24-Aug-2005"
"IBP","IBP Company Limited","EQ","Agm/Dividend-100%","10","12-Aug-2005","-","17-Aug-2005","02-Sep-2005"
"BONGAIREFN","Bongaigaon Refinery & Petrochemicals Limited","EQ","Dividend-60%             Bc End Date Revised","10","12-Aug-2005","-","17-Aug-2005","31-Aug-2005"
"TIRUMALCHM","Thirumalai Chemicals Limited","EQ","Agm/Dividend-60%         Bc Start Date Revised","1","12-Aug-2005","-","17-Aug-2005","29-Aug-2005"
"TITAN","Titan Company Limited","EQ","Agm/Dividend-20%","1","12-Aug-2005","-","17-Aug-2005","31-Aug-2005"
"PANACEABIO","Panacea Biotec Limited","EQ","Agm/Dividend @ 150%","1","12-Aug-2005","-","17-Aug-2005","20-Aug-2005"
"ALEMBICLTD","Alembic Limited","EQ","Dividend-30%","2","16-Aug-2005","-","18-Aug-2005","31-Aug-2005"
"AMJLAND","Amj Land Holdings Limited","EQ","Dividend-12%","2","16-Aug-2005","-","18-Aug-2005","05-Sep-2005"
"DCW","DCW Limited","EQ","Agm/Dividend-12%","2","16-Aug-2005","-","18-Aug-2005","25-Aug-2005"
"HIKAL","Hikal Limited","EQ","Agm/Dividend-35%","2","16-Aug-2005","-","18-Aug-2005","25-Aug-2005"
"KCPSUGIND","KCP Sugar and Industries Corporation Limited","EQ","Agm/Dividend-75%","1","16-Aug-2005","-","18-Aug-2005","31-Aug-2005"
"UPL","UPL Limited","EQ","Agm/Dividend-40%","2","17-Aug-2005","-","19-Aug-2005","31-Aug-2005"
"AMBUJACEM","Ambuja Cements Limited","EQ","Dividend-30%","2","17-Aug-2005","-","19-Aug-2005","31-Aug-2005"
"CCL","CCL Products (India) Limited","EQ","Agm/Dividend-30%","2","17-Aug-2005","-","19-Aug-2005","23-Aug-2005"
"GTNIND","GTN Industries Limited","EQ","Dividend-12.5%","10","18-Aug-2005","-","22-Aug-2005","02-Sep-2005"
"GHCL","GHCL Limited","EQ","Agm/Dividend-20%","10","18-Aug-2005","-","22-Aug-2005","02-Sep-2005"
"INDUSINDBK","IndusInd Bank Limited","EQ","Agm/Dividend-18%","10","18-Aug-2005","-","20-Aug-2005","03-Sep-2005"
"LUMAXIND","Lumax Industries Limited","EQ","Agm/Dividend-30%","10","18-Aug-2005","-","20-Aug-2005","29-Aug-2005"
"INDRAMEDCO","Indraprastha Medical Corporation Limited","EQ","Agm/Dividend-10%","10","18-Aug-2005","-","22-Aug-2005","31-Aug-2005"
"WYETH","Wyeth Limited","EQ","Agm/Dividend-200%","10","19-Aug-2005","-","23-Aug-2005","02-Sep-2005"
"KABRAEXTRU","Kabra Extrusion Technik Limited","EQ","Agm/Dividend-35%","5","19-Aug-2005","-","23-Aug-2005","30-Aug-2005"
"ABAN","Aban Offshore Limited","EQ","Dividend-100%","2","22-Aug-2005","-","24-Aug-2005","31-Aug-2005"
"BSELINFRA","BSEL Infrastructure Realty Limited","EQ","Agm/Dividend-10%","10","22-Aug-2005","-","24-Aug-2005","29-Aug-2005"
"STER","Sterlite Industries ( India ) Limited","EQ","Agm/Dividend-60%","1","23-Aug-2005","-","25-Aug-2005","03-Sep-2005"
"TNPETRO","Tamilnadu PetroProducts Limited","EQ","Agm/Dividend-10%","10","23-Aug-2005","-","25-Aug-2005","14-Sep-2005"
"HINDCOMPOS","Hindustan Composites Limited","EQ","Agm/Dividend-10%","5","23-Aug-2005","-","25-Aug-2005","05-Sep-2005"
"DSKULKARNI","DS Kulkarni Developers Limited","EQ","Agm/Dividend-7%","10","24-Aug-2005","-","26-Aug-2005","05-Sep-2005"
"TCI","Transport Corporation of India Limited","EQ","Agm/Dividend-20%","2","24-Aug-2005","-","26-Aug-2005","30-Aug-2005"
"HITECHGEAR","The Hi-Tech Gears Limited","EQ","Agm/Dividend-12.5%","10","25-Aug-2005","-","27-Aug-2005","05-Sep-2005"
"KOHINOOR","Kohinoor Foods Limited","EQ","Agm/Dividend-20%","10","25-Aug-2005","-","29-Aug-2005","31-Aug-2005"
"MARUTI","Maruti Suzuki India Limited","EQ","Dividend-Rs.2/- Per Share","5","25-Aug-2005","-","29-Aug-2005","09-Sep-2005"
"JKPAPER","JK Paper Limited","EQ","Agm/Dividend-20%         Purpose Revised","10","25-Aug-2005","-","27-Aug-2005","29-Aug-2005"
"BAGFILMS","B.A.G Films and Media Limited","EQ","Agm/Dividend-10%","2","30-Aug-2005","-","01-Sep-2005","13-Sep-2005"
"SINTEX","Sintex Industries Limited","EQ","Agm/Dividend-40%","1","30-Aug-2005","-","01-Sep-2005","17-Sep-2005"
"KHAITANELE","Khaitan Electricals Limited","EQ","Agm/Dividend-12%","10","30-Aug-2005","-","01-Sep-2005","15-Sep-2005"
"INDIAGLYCO","India Glycols Limited","EQ","Agm/Dividend-30%","10","30-Aug-2005","-","01-Sep-2005","10-Sep-2005"
"SHRIRAMINV","Shriram Investments Limited","EQ","Agm/Dividend-15%","10","30-Aug-2005","-","01-Sep-2005","08-Sep-2005"
"SHRIRAMCIT","Shriram City Union Finance Limited","EQ","Agm/Dividend-15%","10","30-Aug-2005","-","01-Sep-2005","08-Sep-2005"
"SHRIRAMFIN","Shriram Finance Limited","EQ","Agm/Dividend-15%","10","30-Aug-2005","-","01-Sep-2005","09-Sep-2005"
"MAHSEAMLES","Maharashtra Seamless Limited","EQ","Agm/Dividend-50%","5","30-Aug-2005","-","01-Sep-2005","09-Sep-2005"
"MANGALAM","Mangalam Drugs And Organics Limited","EQ","Agm/Dividend-2%","10","30-Aug-2005","-","01-Sep-2005","10-Sep-2005"
"JINDALDRIL","Jindal Drilling And Industries Limited","EQ","Agm/Dividend-25%","10","30-Aug-2005","-","01-Sep-2005","09-Sep-2005"
"KCP","KCP Limited","EQ","Agm/Dividend-30%","1","30-Aug-2005","-","01-Sep-2005","16-Sep-2005"
"ASHAPURMIN","Ashapura Minechem Limited","EQ","Agm/Dividend-40%","2","31-Aug-2005","-","02-Sep-2005","12-Sep-2005"
"GENUSPOWER","Genus Power Infrastructures Limited","EQ","Agm/Dividend-5%","1","31-Aug-2005","-","02-Sep-2005","07-Sep-2005"
"UCAL","UCAL LIMITED","EQ","Agm/Dividend-20%","10","31-Aug-2005","-","02-Sep-2005","09-Sep-2005"
"BEL","Bharat Electronics Limited","EQ","Agm/Dividend-72%","1","31-Aug-2005","-","02-Sep-2005","16-Sep-2005"
"JPPOWER","Jaiprakash Power Ventures Limited","EQ","Agm/Dividend-7.5%","10","31-Aug-2005","-","02-Sep-2005","12-Sep-2005"
"NARMDCHEMA","Narmada Chematur Petrochem Limited","EQ","Dividend-15%","10","31-Aug-2005","-","02-Sep-2005","21-Sep-2005"
"NRC","NRC Limited","EQ","Agm/Dividend-12%","10","31-Aug-2005","-","02-Sep-2005","16-Sep-2005"
