,symbol,companyName,industry,isFNOSec,isETFSec,isDelisted,isin,index
1217,TORNTPHARM,Torrent Pharmaceuticals Limited,Pharmaceuticals,True,False,False,INE685A01028,NIFTY 100
1218,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Non Banking Financial Company (NBFC),True,False,False,INE121A13011,NIFTY 100
1219,M&M,Mahindra & Mahindra Limited,Passenger Cars & Utility Vehicles,True,False,False,INE101A01026,NIFTY 100
1220,ADANIGREEN,Adani Green Energy Limited,Power Generation,False,False,False,INE364U01010,NIFTY 100
1221,LICI,Life Insurance Corporation Of India,Life Insurance,False,False,False,INE0J1Y01017,NIFTY 100
1222,TATAPOWER,Tata Power Company Limited,Integrated Power Utilities,True,False,False,INE245A01021,NIFTY 100
1223,AMBUJACEM,Ambuja Cements Limited,Cement & Cement Products,True,False,False,INE079A01024,NIFTY 100
1224,BOSCHLTD,Bosch Limited,Auto Components & Equipments,True,False,False,INE323A01026,NIFTY 100
1225,ATGL,Adani Total Gas Limited,LPG/CNG/PNG/LNG Supplier,False,False,False,INE399L01023,NIFTY 100
1226,MOTHERSON,Samvardhana Motherson International Limited,Auto Components & Equipments,True,False,False,INE775A01035,NIFTY 100
1227,DIVISLAB,Divi's Laboratories Limited,Pharmaceuticals,True,False,False,INE361B01024,NIFTY 100
1228,INDIGO,InterGlobe Aviation Limited,Airline,True,False,False,INE646L01027,NIFTY 100
1229,ADANIPOWER,Adani Power Limited,Integrated Power Utilities,False,False,False,INE814H01011,NIFTY 100
1230,BAJAJ-AUTO,Bajaj Auto Limited,2/3 Wheelers,True,False,False,INE917I01010,NIFTY 100
1231,COALINDIA,Coal India Limited,Coal,True,False,False,INE522F01014,NIFTY 100
1232,JIOFIN,Jio Financial Services Limited,Non Banking Financial Company (NBFC),False,False,False,INE758E01017,NIFTY 100
1233,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Hospital,True,False,False,INE437A01024,NIFTY 100
1234,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,True,False,False,INE335Y01020,NIFTY 100
1235,RELIANCE,Reliance Industries Limited,Refineries & Marketing,True,False,False,INE002A01018,NIFTY 100
1236,HDFCBANK,HDFC Bank Limited,Private Sector Bank,True,False,False,INE040A01034,NIFTY 100
1237,BANKBARODA,Bank of Baroda,Public Sector Bank,True,False,False,INE028A01039,NIFTY 100
1238,HAVELLS,Havells India Limited,Consumer Electronics,True,False,False,INE176B01034,NIFTY 100
1239,DLF,DLF Limited,Residential Commercial Projects,True,False,False,INE271C01023,NIFTY 100
1240,LTIM,LTIMindtree Limited,Computers - Software & Consulting,True,False,False,INE214T01019,NIFTY 100
1241,LT,Larsen & Toubro Limited,Civil Construction,True,False,False,INE018A01030,NIFTY 100
1242,CANBK,Canara Bank,Public Sector Bank,True,False,False,INE476A01022,NIFTY 100
1243,UNITDSPR,United Spirits Limited,Breweries & Distilleries,True,False,False,INE854D01024,NIFTY 100
1244,NTPC,NTPC Limited,Power Generation,True,False,False,INE733E07JE0,NIFTY 100
1245,ONGC,Oil & Natural Gas Corporation Limited,Oil Exploration & Production,True,False,False,INE213A01029,NIFTY 100
1246,IOC,Indian Oil Corporation Limited,Refineries & Marketing,True,False,False,INE242A01010,NIFTY 100
1247,SBIN,State Bank of India,Public Sector Bank,True,False,False,INE062A08041,NIFTY 100
1248,BRITANNIA,Britannia Industries Limited,Packaged Foods,True,False,False,INE216A07052,NIFTY 100
1249,ULTRACEMCO,UltraTech Cement Limited,Cement & Cement Products,True,False,False,INE481G01011,NIFTY 100
1250,PIDILITIND,Pidilite Industries Limited,Specialty Chemicals,True,False,False,INE318A01026,NIFTY 100
1251,ASIANPAINT,Asian Paints Limited,Paints,True,False,False,INE021A01026,NIFTY 100
1252,BPCL,Bharat Petroleum Corporation Limited,Refineries & Marketing,True,False,False,INE029A01011,NIFTY 100
1253,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,Tea & Coffee,True,False,False,INE192A01025,NIFTY 100
1254,INDUSINDBK,IndusInd Bank Limited,Private Sector Bank,True,False,False,INE095A01012,NIFTY 100
1255,AXISBANK,Axis Bank Limited,Private Sector Bank,True,False,False,INE238A01034,NIFTY 100
1256,SHRIRAMFIN,Shriram Finance Limited,Non Banking Financial Company (NBFC),True,False,False,INE721A07OG8,NIFTY 100
1257,CIPLA,Cipla Limited,Pharmaceuticals,True,False,False,INE059A01026,NIFTY 100
1258,GRASIM,Grasim Industries Limited,Cement & Cement Products,True,False,False,INE047A01021,NIFTY 100
1259,KOTAKBANK,Kotak Mahindra Bank Limited,Private Sector Bank,True,False,False,INE237A01028,NIFTY 100
1260,SHREECEM,SHREE CEMENT LIMITED,Cement & Cement Products,True,False,False,INE070A01015,NIFTY 100
1261,UNIONBANK,Union Bank of India,Public Sector Bank,False,False,False,INE692A01016,NIFTY 100
1262,EICHERMOT,Eicher Motors Limited,2/3 Wheelers,True,False,False,INE066A01021,NIFTY 100
1263,TECHM,Tech Mahindra Limited,Computers - Software & Consulting,True,False,False,INE669C01036,NIFTY 100
1264,GAIL,GAIL (India) Limited,Gas Transmission/Marketing,True,False,False,INE129A01019,NIFTY 100
1265,DRREDDY,Dr. Reddy's Laboratories Limited,Pharmaceuticals,True,False,False,INE089A08051,NIFTY 100
1266,INFY,Infosys Limited,Computers - Software & Consulting,True,False,False,INE009A01021,NIFTY 100
1267,HDFCLIFE,HDFC Life Insurance Company Limited,Life Insurance,True,False,False,INE795G01014,NIFTY 100
1268,SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharmaceuticals,True,False,False,INE044A01036,NIFTY 100
1269,NHPC,NHPC Limited,Power Generation,False,False,False,INE848E07542,NIFTY 100
1270,HEROMOTOCO,Hero MotoCorp Limited,2/3 Wheelers,True,False,False,INE158A01026,NIFTY 100
1271,PNB,Punjab National Bank,Public Sector Bank,True,False,False,INE160A01022,NIFTY 100
1272,ZYDUSLIFE,Zydus Lifesciences Limited,Pharmaceuticals,True,False,False,INE010B01027,NIFTY 100
1273,HCLTECH,HCL Technologies Limited,Computers - Software & Consulting,True,False,False,INE860A01027,NIFTY 100
1274,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Life Insurance,True,False,False,INE726G01019,NIFTY 100
1275,BAJAJHLDNG,Bajaj Holdings & Investment Limited,Holding Company,False,False,False,INE118A01012,NIFTY 100
1276,ICICIBANK,ICICI Bank Limited,Private Sector Bank,True,False,False,INE090A01021,NIFTY 100
1277,NESTLEIND,Nestle India Limited,Packaged Foods,True,False,False,INE239A01024,NIFTY 100
1278,MARUTI,Maruti Suzuki India Limited,Passenger Cars & Utility Vehicles,True,False,False,INE585B01010,NIFTY 100
1279,ICICIGI,ICICI Lombard General Insurance Company Limited,General Insurance,True,False,False,INE765G01017,NIFTY 100
1280,BHARTIARTL,Bharti Airtel Limited,Telecom - Cellular & Fixed line services,True,False,False,INE397D01024,NIFTY 100
1281,TCS,Tata Consultancy Services Limited,Computers - Software & Consulting,True,False,False,INE467B01029,NIFTY 100
1282,POWERGRID,Power Grid Corporation of India Limited,Power - Transmission,True,False,False,INE752E01010,NIFTY 100
1283,TATAMOTORS,Tata Motors Limited,Passenger Cars & Utility Vehicles,True,False,False,INE155A01022,NIFTY 100
1284,ITC,ITC Limited,Diversified FMCG,True,False,False,INE154A01025,NIFTY 100
1285,DABUR,Dabur India Limited,Personal Care,True,False,False,INE016A01026,NIFTY 100
1286,VEDL,Vedanta Limited,Diversified Metals,True,False,False,INE205A01025,NIFTY 100
1287,HINDUNILVR,Hindustan Unilever Limited,Diversified FMCG,True,False,False,INE030A01027,NIFTY 100
1288,WIPRO,Wipro Limited,Computers - Software & Consulting,True,False,False,INE075A01022,NIFTY 100
1289,BAJFINANCE,Bajaj Finance Limited,Non Banking Financial Company (NBFC),True,False,False,INE296A01024,NIFTY 100
1290,HINDALCO,Hindalco Industries Limited,Aluminium,True,False,False,INE038A01020,NIFTY 100
1291,DMART,Avenue Supermarts Limited,Diversified Retail,False,False,False,INE192R01011,NIFTY 100
1292,LODHA,Macrotech Developers Limited,Residential Commercial Projects,False,False,False,INE670K01029,NIFTY 100
1293,JINDALSTEL,Jindal Steel & Power Limited,Iron & Steel,True,False,False,INE749A01030,NIFTY 100
1294,JSWSTEEL,JSW Steel Limited,Iron & Steel,True,False,False,INE019A01038,NIFTY 100
1295,GODREJCP,Godrej Consumer Products Limited,Personal Care,True,False,False,INE102D01028,NIFTY 100
1296,BAJAJFINSV,Bajaj Finserv Limited,Holding Company,True,False,False,INE918I01026,NIFTY 100
1297,TITAN,Titan Company Limited,Gems Jewellery And Watches,True,False,False,INE280A01028,NIFTY 100
1298,TATASTEEL,Tata Steel Limited,Iron & Steel,True,False,False,INE081A01020,NIFTY 100
1299,SBILIFE,SBI Life Insurance Company Limited,Life Insurance,True,False,False,INE123W01016,NIFTY 100
1300,PAYTM,One 97 Communications Limited,Financial Technology (Fintech),False,False,False,INE982J01020,NIFTY 200
1301,BSE,BSE Limited,Exchange and Data Platform,False,False,False,INE118H01025,NIFTY 200
1302,HUDCO,Housing & Urban Development Corporation Limited,Financial Institution,False,False,False,INE031A07873,NIFTY 200
1303,VBL,Varun Beverages Limited,Other Beverages,False,False,False,INE200M01039,NIFTY 200
1304,RVNL,Rail Vikas Nigam Limited,Civil Construction,False,False,False,INE415G01027,NIFTY 200
1305,TRENT,Trent Limited,Speciality Retail,True,False,False,INE849A03018,NIFTY 200
1306,ADANIENSOL,Adani Energy Solutions Limited,Power Distribution,False,False,False,INE931S01010,NIFTY 200
1307,DIXON,Dixon Technologies (India) Limited,Consumer Electronics,True,False,False,INE935N01020,NIFTY 200
1308,JSWENERGY,JSW Energy Limited,Power Generation,False,False,False,INE121E01018,NIFTY 200
1309,IREDA,Indian Renewable Energy Development Agency Limited,Financial Institution,False,False,False,INE202E07112,NIFTY 200
1310,PFC,Power Finance Corporation Limited,Financial Institution,True,False,False,INE134E07422,NIFTY 200
1311,BALKRISIND,Balkrishna Industries Limited,Tyres & Rubber Products,True,False,False,INE787D01026,NIFTY 200
1312,IRB,IRB Infrastructure Developers Limited,Civil Construction,False,False,False,INE821I01022,NIFTY 200
1313,SOLARINDS,Solar Industries India Limited,Explosives,False,False,False,INE343H01029,NIFTY 200
1314,IRFC,Indian Railway Finance Corporation Limited,Financial Institution,False,False,False,INE053F07678,NIFTY 200
1315,BEL,Bharat Electronics Limited,Aerospace & Defense,True,False,False,INE263A01024,NIFTY 200
1316,SIEMENS,Siemens Limited,Heavy Electrical Equipment,True,False,False,INE003A01024,NIFTY 200
1317,ZOMATO,Zomato Limited,E-Retail/ E-Commerce,False,False,False,INE758T01015,NIFTY 200
1318,RECLTD,REC Limited,Financial Institution,True,False,False,INE020B07GY2,NIFTY 200
1319,INDHOTEL,The Indian Hotels Company Limited,Hotels & Resorts,True,False,False,INE053A08081,NIFTY 200
1320,PRESTIGE,Prestige Estates Projects Limited,Residential Commercial Projects,False,False,False,INE811K01011,NIFTY 200
1321,COCHINSHIP,Cochin Shipyard Limited,Ship Building & Allied Services,False,False,False,INE704P01025,NIFTY 200
1322,HAL,Hindustan Aeronautics Limited,Aerospace & Defense,True,False,False,INE066F01020,NIFTY 200
1323,ADANIENT,Adani Enterprises Limited,Trading - Minerals,True,False,False,INE423A01024,NIFTY 200
1324,BHARTIHEXA,Bharti Hexacom Limited,Telecom - Cellular & Fixed line services,False,False,False,INE343G01021,NIFTY 200
1325,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Port & Port services,True,False,False,INE742F01042,NIFTY 200
1326,ABB,ABB India Limited,Heavy Electrical Equipment,True,False,False,INE117A01022,NIFTY 200
1327,MAZDOCK,Mazagon Dock Shipbuilders Limited,Ship Building & Allied Services,False,False,False,INE249Z01012,NIFTY 200
1328,MAXHEALTH,Max Healthcare Institute Limited,Hospital,False,False,False,INE027H01010,NIFTY 200
1329,SUZLON,Suzlon Energy Limited,Heavy Electrical Equipment,False,False,False,INE040H01021,NIFTY 200
1330,FACT,Fertilizers and Chemicals Travancore Limited,Fertilizers,False,False,False,INE188A01015,NIFTY 200
1331,TVSMOTOR,TVS Motor Company Limited,2/3 Wheelers,True,False,False,INE494B01023,NIFTY 200
1332,IOB,Indian Overseas Bank,Public Sector Bank,False,False,False,INE565A01014,NIFTY 200
1333,NLCINDIA,NLC India Limited,Power Generation,False,False,False,INE589A01014,NIFTY 200
1334,NAUKRI,Info Edge (India) Limited,Internet & Catalogue Retail,True,False,False,INE663F01024,NIFTY 200
1335,BHEL,Bharat Heavy Electricals Limited,Heavy Electrical Equipment,True,False,False,INE257A01026,NIFTY 200
1336,TORNTPHARM,Torrent Pharmaceuticals Limited,Pharmaceuticals,True,False,False,INE685A01028,NIFTY 200
1337,CUMMINSIND,Cummins India Limited,Compressors Pumps & Diesel Engines,True,False,False,INE298A01020,NIFTY 200
1338,IDEA,Vodafone Idea Limited,Telecom - Cellular & Fixed line services,True,False,False,INE669E01016,NIFTY 200
1339,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Non Banking Financial Company (NBFC),True,False,False,INE121A01024,NIFTY 200
1340,M&M,Mahindra & Mahindra Limited,Passenger Cars & Utility Vehicles,True,False,False,INE101A01026,NIFTY 200
1341,BDL,Bharat Dynamics Limited,Aerospace & Defense,False,False,False,INE171Z01026,NIFTY 200
1342,ABFRL,Aditya Birla Fashion and Retail Limited,Speciality Retail,True,False,False,INE647O01011,NIFTY 200
1343,GODREJPROP,Godrej Properties Limited,Residential Commercial Projects,True,False,False,INE484J01027,NIFTY 200
1344,ADANIGREEN,Adani Green Energy Limited,Power Generation,False,False,False,INE364U01010,NIFTY 200
1345,LICI,Life Insurance Corporation Of India,Life Insurance,False,False,False,INE0J1Y01017,NIFTY 200
1346,TATAPOWER,Tata Power Company Limited,Integrated Power Utilities,True,False,False,INE245A01021,NIFTY 200
1347,AMBUJACEM,Ambuja Cements Limited,Cement & Cement Products,True,False,False,INE079A01024,NIFTY 200
1348,BOSCHLTD,Bosch Limited,Auto Components & Equipments,True,False,False,INE323A01026,NIFTY 200
1349,PATANJALI,Patanjali Foods Limited,Edible Oil,False,False,False,INE619A01035,NIFTY 200
1350,OIL,Oil India Limited,Oil Exploration & Production,False,False,False,INE274J01014,NIFTY 200
1351,EXIDEIND,Exide Industries Limited,Auto Components & Equipments,True,False,False,INE302A01020,NIFTY 200
1352,BHARATFORG,Bharat Forge Limited,Auto Components & Equipments,True,False,False,INE465A01025,NIFTY 200
1353,HINDZINC,Hindustan Zinc Limited,Zinc,False,False,False,INE267A01025,NIFTY 200
1354,ATGL,Adani Total Gas Limited,LPG/CNG/PNG/LNG Supplier,False,False,False,INE399L01023,NIFTY 200
1355,MOTHERSON,Samvardhana Motherson International Limited,Auto Components & Equipments,True,False,False,INE775A01035,NIFTY 200
1356,MARICO,Marico Limited,Edible Oil,True,False,False,INE196A01026,NIFTY 200
1357,JSWINFRA,JSW Infrastructure Limited,Port & Port services,False,False,False,INE880J01026,NIFTY 200
1358,POLYCAB,Polycab India Limited,Cables - Electricals,True,False,False,INE455K01017,NIFTY 200
1359,DELHIVERY,Delhivery Limited,Logistics Solution Provider,False,False,False,INE148O01028,NIFTY 200
1360,CGPOWER,CG Power and Industrial Solutions Limited,Heavy Electrical Equipment,False,False,False,INE067A01029,NIFTY 200
1361,DIVISLAB,Divi's Laboratories Limited,Pharmaceuticals,True,False,False,INE361B01024,NIFTY 200
1362,INDUSTOWER,Indus Towers Limited,Telecom - Infrastructure,True,False,False,INE121J01017,NIFTY 200
1363,OFSS,Oracle Financial Services Software Limited,Software Products,True,False,False,INE881D01027,NIFTY 200
1364,INDIGO,InterGlobe Aviation Limited,Airline,True,False,False,INE646L01027,NIFTY 200
1365,IDBI,IDBI Bank Limited,Private Sector Bank,False,False,False,INE008A08093,NIFTY 200
1366,CONCOR,Container Corporation of India Limited,Logistics Solution Provider,True,False,False,INE111A01025,NIFTY 200
1367,VOLTAS,Voltas Limited,Household Appliances,True,False,False,INE226A01021,NIFTY 200
1368,GMRINFRA,GMR Airports Infrastructure Limited,Airport & Airport services,True,False,False,INE776C01039,NIFTY 200
1369,LTF,L&T Finance Limited,Investment Company,True,False,False,INE498L01015,NIFTY 200
1370,SJVN,SJVN Limited,Power Generation,False,False,False,INE002L01015,NIFTY 200
1371,ADANIPOWER,Adani Power Limited,Integrated Power Utilities,False,False,False,INE814H01011,NIFTY 200
1372,BAJAJ-AUTO,Bajaj Auto Limited,2/3 Wheelers,True,False,False,INE917I01010,NIFTY 200
1373,COALINDIA,Coal India Limited,Coal,True,False,False,INE522F01014,NIFTY 200
1374,LUPIN,Lupin Limited,Pharmaceuticals,True,False,False,INE326A01037,NIFTY 200
1375,MAHABANK,Bank of Maharashtra,Public Sector Bank,False,False,False,INE457A01014,NIFTY 200
1376,JIOFIN,Jio Financial Services Limited,Non Banking Financial Company (NBFC),False,False,False,INE758E01017,NIFTY 200
1377,APOLLOHOSP,Apollo Hospitals Enterprise Limited,Hospital,True,False,False,INE437A01024,NIFTY 200
1378,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Tour Travel Related Services,True,False,False,INE335Y01020,NIFTY 200
1379,BANDHANBNK,Bandhan Bank Limited,Private Sector Bank,True,False,False,INE545U01014,NIFTY 200
1380,PAGEIND,Page Industries Limited,Garments & Apparels,True,False,False,INE761H01022,NIFTY 200
1381,MRPL,Mangalore Refinery and Petrochemicals Limited,Refineries & Marketing,False,False,False,INE103A01014,NIFTY 200
1382,PETRONET,Petronet LNG Limited,LPG/CNG/PNG/LNG Supplier,True,False,False,INE347G01014,NIFTY 200
1383,RELIANCE,Reliance Industries Limited,Refineries & Marketing,True,False,False,INE002A01018,NIFTY 200
1384,HDFCBANK,HDFC Bank Limited,Private Sector Bank,True,False,False,INE040A01034,NIFTY 200
1385,FEDERALBNK,The Federal Bank  Limited,Private Sector Bank,True,False,False,INE171A01029,NIFTY 200
1386,BANKBARODA,Bank of Baroda,Public Sector Bank,True,False,False,INE028A01039,NIFTY 200
1387,PIIND,PI Industries Limited,Pesticides & Agrochemicals,True,False,False,INE603J01030,NIFTY 200
1388,HAVELLS,Havells India Limited,Consumer Electronics,True,False,False,INE176B01034,NIFTY 200
1389,INDIANB,Indian Bank,Public Sector Bank,False,False,False,INE562A01011,NIFTY 200
1390,DLF,DLF Limited,Residential Commercial Projects,True,False,False,INE271C01023,NIFTY 200
1391,LTIM,LTIMindtree Limited,Computers - Software & Consulting,True,False,False,INE214T01019,NIFTY 200
1392,LT,Larsen & Toubro Limited,Civil Construction,True,False,False,INE018A01030,NIFTY 200
1393,COFORGE,Coforge Limited,Computers - Software & Consulting,True,False,False,INE591G01017,NIFTY 200
1394,TATAELXSI,Tata Elxsi Limited,Computers - Software & Consulting,False,False,False,INE670A01012,NIFTY 200
1395,LICHSGFIN,LIC Housing Finance Limited,Housing Finance Company,True,False,False,INE115A01026,NIFTY 200
1396,CANBK,Canara Bank,Public Sector Bank,True,False,False,INE476A01022,NIFTY 200
1397,ALKEM,Alkem Laboratories Limited,Pharmaceuticals,True,False,False,INE540L01014,NIFTY 200
1398,ACC,ACC Limited,Cement & Cement Products,True,False,False,INE012A01025,NIFTY 200
1399,UNITDSPR,United Spirits Limited,Breweries & Distilleries,True,False,False,INE854D01024,NIFTY 200
1400,TATATECH,Tata Technologies Limited,IT Enabled Services,False,False,False,INE142M01025,NIFTY 200
1401,HDFCAMC,HDFC Asset Management Company Limited,Asset Management Company,True,False,False,INE127D01025,NIFTY 200
1402,NTPC,NTPC Limited,Power Generation,True,False,False,INE733E07JE0,NIFTY 200
1403,YESBANK,Yes Bank Limited,Private Sector Bank,False,False,False,INE528G01035,NIFTY 200
1404,AUROPHARMA,Aurobindo Pharma Limited,Pharmaceuticals,True,False,False,INE406A01037,NIFTY 200
1405,MANKIND,Mankind Pharma Limited,Pharmaceuticals,False,False,False,INE634S01028,NIFTY 200
1406,PERSISTENT,Persistent Systems Limited,Computers - Software & Consulting,True,False,False,INE262H01021,NIFTY 200
1407,ONGC,Oil & Natural Gas Corporation Limited,Oil Exploration & Production,True,False,False,INE213A01029,NIFTY 200
1408,IOC,Indian Oil Corporation Limited,Refineries & Marketing,True,False,False,INE242A01010,NIFTY 200
1409,APOLLOTYRE,Apollo Tyres Limited,Tyres & Rubber Products,True,False,False,INE438A01022,NIFTY 200
1410,IDFCFIRSTB,IDFC First Bank Limited,Private Sector Bank,True,False,False,INE092T08CF9,NIFTY 200
